"REF_DATE","GEO","DGUID","Measures","Sex","Age group","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514116","1.4.1.2.5","4830100","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1792514117","1.4.1.2.6","5205500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 4","Percent","Percent","239","units","0","v1792514118","1.4.1.3.1","83.2","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 4","Low 95% confidence interval, percent","Percent","239","units","0","v1792514119","1.4.1.3.2","74.9","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 4","High 95% confidence interval, percent","Percent","239","units","0","v1792514120","1.4.1.3.3","89.2","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 4","Number of persons","Number","223","units","0","v1792514121","1.4.1.3.4","574100","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 4","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514122","1.4.1.3.5","535800","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 3 to 4","High 95% confidence interval, number of persons","Number","223","units","0","v1792514123","1.4.1.3.6","612500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 5 to 11","Percent","Percent","239","units","0","v1792514124","1.4.1.4.1","90.8","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 5 to 11","Low 95% confidence interval, percent","Percent","239","units","0","v1792514125","1.4.1.4.2","87.0","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 5 to 11","High 95% confidence interval, percent","Percent","239","units","0","v1792514126","1.4.1.4.3","93.6","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 5 to 11","Number of persons","Number","223","units","0","v1792514127","1.4.1.4.4","2646300","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514128","1.4.1.4.5","2507300","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1792514129","1.4.1.4.6","2785300","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 12 to 17","Percent","Percent","239","units","0","v1792514130","1.4.1.5.1","63.0","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 12 to 17","Low 95% confidence interval, percent","Percent","239","units","0","v1792514131","1.4.1.5.2","57.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 12 to 17","High 95% confidence interval, percent","Percent","239","units","0","v1792514132","1.4.1.5.3","68.1","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 12 to 17","Number of persons","Number","223","units","0","v1792514133","1.4.1.5.4","1797400","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514134","1.4.1.5.5","1634500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1792514135","1.4.1.5.6","1960200","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 79","Percent","Percent","239","units","0","v1792514136","1.4.1.6.1","76.8","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514137","1.4.1.6.2","73.2","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514138","1.4.1.6.3","80.0","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 79","Number of persons","Number","223","units","0","v1792514139","1.4.1.6.4","22963000","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514140","1.4.1.6.5","21927100","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514141","1.4.1.6.6","23998900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 64","Percent","Percent","239","units","0","v1792514142","1.4.1.7.1","80.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792514143","1.4.1.7.2","77.4","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792514144","1.4.1.7.3","83.6","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 64","Number of persons","Number","223","units","0","v1792514145","1.4.1.7.4","19346500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514146","1.4.1.7.5","18544700","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792514147","1.4.1.7.6","20148300","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 39","Percent","Percent","239","units","0","v1792514148","1.4.1.8.1","81.2","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 39","Low 95% confidence interval, percent","Percent","239","units","0","v1792514149","1.4.1.8.2","75.6","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 39","High 95% confidence interval, percent","Percent","239","units","0","v1792514150","1.4.1.8.3","85.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 39","Number of persons","Number","223","units","0","v1792514151","1.4.1.8.4","9473200","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514152","1.4.1.8.5","8873500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1792514153","1.4.1.8.6","10072900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 40 to 64","Percent","Percent","239","units","0","v1792514154","1.4.1.9.1","80.2","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 40 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792514155","1.4.1.9.2","75.4","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 40 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792514156","1.4.1.9.3","84.3","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 40 to 64","Number of persons","Number","223","units","0","v1792514157","1.4.1.9.4","9873300","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 40 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514158","1.4.1.9.5","9221700","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 40 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792514159","1.4.1.9.6","10524900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 65 to 79","Percent","Percent","239","units","0","v1792514160","1.4.1.10.1","61.0","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 65 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514161","1.4.1.10.2","51.4","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 65 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514162","1.4.1.10.3","69.8","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 65 to 79","Number of persons","Number","223","units","0","v1792514163","1.4.1.10.4","3616500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 65 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514164","1.4.1.10.5","3063500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Both sexes","Ages 65 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514165","1.4.1.10.6","4169500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 79","Percent","Percent","239","units","0","v1792514166","1.4.2.1.1","75.4","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514167","1.4.2.1.2","71.6","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514168","1.4.2.1.3","78.8","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 79","Number of persons","Number","223","units","0","v1792514169","1.4.2.1.4","13792800","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514170","1.4.2.1.5","13048800","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514171","1.4.2.1.6","14536800","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 17","Percent","Percent","239","units","0","v1792514172","1.4.2.2.1","79.1","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 17","Low 95% confidence interval, percent","Percent","239","units","0","v1792514173","1.4.2.2.2","75.3","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 17","High 95% confidence interval, percent","Percent","239","units","0","v1792514174","1.4.2.2.3","82.5","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 17","Number of persons","Number","223","units","0","v1792514175","1.4.2.2.4","2650900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514176","1.4.2.2.5","2507400","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 3 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1792514177","1.4.2.2.6","2794400","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 5 to 11","Percent","Percent","239","units","0","v1792514184","1.4.2.4.1","91.5","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 5 to 11","Low 95% confidence interval, percent","Percent","239","units","0","v1792514185","1.4.2.4.2","88.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 5 to 11","High 95% confidence interval, percent","Percent","239","units","0","v1792514186","1.4.2.4.3","93.6","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 5 to 11","Number of persons","Number","223","units","0","v1792514187","1.4.2.4.4","1400700","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514188","1.4.2.4.5","1330200","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1792514189","1.4.2.4.6","1471300","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 12 to 17","Percent","Percent","239","units","0","v1792514190","1.4.2.5.1","66.6","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 12 to 17","Low 95% confidence interval, percent","Percent","239","units","0","v1792514191","1.4.2.5.2","56.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 12 to 17","High 95% confidence interval, percent","Percent","239","units","0","v1792514192","1.4.2.5.3","75.3","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 12 to 17","Number of persons","Number","223","units","0","v1792514193","1.4.2.5.4","990200","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514194","1.4.2.5.5","824200","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1792514195","1.4.2.5.6","1156100","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 79","Percent","Percent","239","units","0","v1792514196","1.4.2.6.1","74.5","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514197","1.4.2.6.2","70.1","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514198","1.4.2.6.3","78.5","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 79","Number of persons","Number","223","units","0","v1792514199","1.4.2.6.4","11141900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514200","1.4.2.6.5","10418600","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514201","1.4.2.6.6","11865300","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 64","Percent","Percent","239","units","0","v1792514202","1.4.2.7.1","76.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792514203","1.4.2.7.2","72.8","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792514204","1.4.2.7.3","80.1","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 64","Number of persons","Number","223","units","0","v1792514205","1.4.2.7.4","9194700","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514206","1.4.2.7.5","8839300","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792514207","1.4.2.7.6","9550000","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 39","Percent","Percent","239","units","0","v1792514208","1.4.2.8.1","77.5","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 39","Low 95% confidence interval, percent","Percent","239","units","0","v1792514209","1.4.2.8.2","70.5","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 39","High 95% confidence interval, percent","Percent","239","units","0","v1792514210","1.4.2.8.3","83.3","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 39","Number of persons","Number","223","units","0","v1792514211","1.4.2.8.4","4629600","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514212","1.4.2.8.5","4218500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1792514213","1.4.2.8.6","5040700","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 40 to 64","Percent","Percent","239","units","0","v1792514214","1.4.2.9.1","75.8","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 40 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792514215","1.4.2.9.2","69.9","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 40 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792514216","1.4.2.9.3","80.9","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 40 to 64","Number of persons","Number","223","units","0","v1792514217","1.4.2.9.4","4565000","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 40 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514218","1.4.2.9.5","4266600","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 40 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792514219","1.4.2.9.6","4863500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 65 to 79","Percent","Percent","239","units","0","v1792514220","1.4.2.10.1","65.8","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 65 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514221","1.4.2.10.2","54.9","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 65 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514222","1.4.2.10.3","75.2","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 65 to 79","Number of persons","Number","223","units","0","v1792514223","1.4.2.10.4","1947300","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 65 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514224","1.4.2.10.5","1458300","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Males","Ages 65 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514225","1.4.2.10.6","2436200","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 79","Percent","Percent","239","units","0","v1792514226","1.4.3.1.1","78.6","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514227","1.4.3.1.2","74.4","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514228","1.4.3.1.3","82.2","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 79","Number of persons","Number","223","units","0","v1792514229","1.4.3.1.4","14187900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514230","1.4.3.1.5","13453800","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514231","1.4.3.1.6","14922100","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 17","Percent","Percent","239","units","0","v1792514232","1.4.3.2.1","76.2","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 17","Low 95% confidence interval, percent","Percent","239","units","0","v1792514233","1.4.3.2.2","71.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 17","High 95% confidence interval, percent","Percent","239","units","0","v1792514234","1.4.3.2.3","80.1","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 17","Number of persons","Number","223","units","0","v1792514235","1.4.3.2.4","2366900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514236","1.4.3.2.5","2217800","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 3 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1792514237","1.4.3.2.6","2516000","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 5 to 11","Percent","Percent","239","units","0","v1792514244","1.4.3.4.1","90.0","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 5 to 11","Low 95% confidence interval, percent","Percent","239","units","0","v1792514245","1.4.3.4.2","82.1","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 5 to 11","High 95% confidence interval, percent","Percent","239","units","0","v1792514246","1.4.3.4.3","94.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 5 to 11","Number of persons","Number","223","units","0","v1792514247","1.4.3.4.4","1245600","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514248","1.4.3.4.5","1111800","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1792514249","1.4.3.4.6","1379400","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 12 to 17","Percent","Percent","239","units","0","v1792514250","1.4.3.5.1","59.1","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 12 to 17","Low 95% confidence interval, percent","Percent","239","units","0","v1792514251","1.4.3.5.2","48.8","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 12 to 17","High 95% confidence interval, percent","Percent","239","units","0","v1792514252","1.4.3.5.3","68.6","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 12 to 17","Number of persons","Number","223","units","0","v1792514253","1.4.3.5.4","807200","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514254","1.4.3.5.5","695500","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1792514255","1.4.3.5.6","918900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 79","Percent","Percent","239","units","0","v1792514256","1.4.3.6.1","79.1","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 79","Low 95% confidence interval, percent","Percent","239","units","0","v1792514257","1.4.3.6.2","73.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 79","High 95% confidence interval, percent","Percent","239","units","0","v1792514258","1.4.3.6.3","83.6","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 79","Number of persons","Number","223","units","0","v1792514259","1.4.3.6.4","11821000","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514260","1.4.3.6.5","11107100","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1792514261","1.4.3.6.6","12534900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 64","Percent","Percent","239","units","0","v1792514262","1.4.3.7.1","84.7","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792514263","1.4.3.7.2","78.4","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792514264","1.4.3.7.3","89.4","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 64","Number of persons","Number","223","units","0","v1792514265","1.4.3.7.4","10151800","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 64","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514266","1.4.3.7.5","9443700","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 64","High 95% confidence interval, number of persons","Number","223","units","0","v1792514267","1.4.3.7.6","10860000","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 39","Percent","Percent","239","units","0","v1792514268","1.4.3.8.1","85.0","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 39","Low 95% confidence interval, percent","Percent","239","units","0","v1792514269","1.4.3.8.2","77.4","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 39","High 95% confidence interval, percent","Percent","239","units","0","v1792514270","1.4.3.8.3","90.4","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 39","Number of persons","Number","223","units","0","v1792514271","1.4.3.8.4","4843600","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1792514272","1.4.3.8.5","4471200","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1792514273","1.4.3.8.6","5215900","","","","0"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 40 to 64","Percent","Percent","239","units","0","v1792514274","1.4.3.9.1","84.5","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 40 to 64","Low 95% confidence interval, percent","Percent","239","units","0","v1792514275","1.4.3.9.2","75.1","","","","1"
"2024","Canada","2021A000011124","Meets sleep recommendation (self-reported)","Females","Ages 40 to 64","High 95% confidence interval, percent","Percent","239","units","0","v1792514276","1.4.3.9.3","90.7","","","","1"
